# Rime user dictionary
#@/db_name	young_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	3923
#@/user_id	rime-android
a 	啊	c=2 d=0.636468 t=3923
wo hai mei xi zao 	我还没洗澡	c=1 d=0.763379 t=3923
wo hai shi 	我还是	c=1 d=0.618783 t=3923
wo hao 	我好	c=1 d=0.130029 t=3923
wo he 	我和	c=1 d=0.0332068 t=3923
wo hui 	我会	c=0 d=6.59084e-09 t=3923
wo hui jia 	我回家	c=1 d=0.565525 t=3923
wo hui lai le 	我回来了	c=1 d=0.00196945 t=3923
wo hui ya 	我会呀	c=1 d=6.62388e-08 t=3923
wo ji de 	我记得	c=4 d=0.0286646 t=3923
wo jiu 	我就	c=1 d=0.774916 t=3923
wo jiu cha yi ge 	我就差一个	c=1 d=0.0198411 t=3923
wo jiu pa 	我就怕	c=1 d=5.53273e-08 t=3923
wo kan 	我看	c=1 d=0.0547488 t=3923
wo kan jian 	我看见	c=1 d=0.0146253 t=3923
wo kan kan 	我看看	c=1 d=0.00235786 t=3923
wo ke 	我可	c=1 d=8.48182e-05 t=3923
wo lai 	我来	c=2 d=0.0692654 t=3923
wo lai le 	我来了	c=1 d=0.0154523 t=3923
wo lan de 	我懒得	c=1 d=0.118245 t=3923
wo luo dao 	我落到	c=1 d=0.0308074 t=3923
wo ma 	我妈	c=1 d=0.108609 t=3923
wo mai le 	我买了	c=1 d=0.0605068 t=3923
wo mei 	我没	c=1 d=0.0449329 t=3923
wo mei dian ma 	我没点吗	c=1 d=0.451581 t=3923
wo mei jia 	我没加	c=1 d=0.546074 t=3923
wo mei you 	我没有	c=1 d=0.00180897 t=3923
wo men 	我们	c=7 d=1.45621 t=3923
wo men yong de 	我们用的	c=1 d=5.09416e-07 t=3923
wo ming tian 	我明天	c=2 d=0.0205952 t=3923
wo neng bu neng 	我能不能	c=1 d=0.165299 t=3923
wo pa 	我怕	c=1 d=0.582748 t=3923
wo qu 	我去	c=1 d=0.286505 t=3923
wo ren dou ma le 	我人都麻了	c=1 d=0.00778933 t=3923
wo ri 	我日	c=1 d=0.0329559 t=3923
wo ri ni 	我日你	c=1 d=0.331211 t=3923
wo ru chang 	我入场	c=1 d=0.847894 t=3923
wo shi 	我是	c=1 d=0.440432 t=3923
wo shi bu shi 	我是不是	c=1 d=0.794534 t=3923
wo shi le 	我试了	c=1 d=0.367879 t=3923
wo shuo 	我说	c=1 d=8.39886e-07 t=3923
wo te me 	我特么	c=1 d=0.66034 t=3923
wo ting 	我听	c=1 d=0.00216573 t=3923
wo ting bu jian 	我听不见	c=1 d=0.064894 t=3923
wo ting jian 	我听见	c=1 d=0.0248475 t=3923
wo tui 	我推	c=1 d=2.3939e-05 t=3923
wo wang ji 	我忘记	c=1 d=0.612626 t=3923
wo wang le 	我忘了	c=1 d=0.625002 t=3923
wo wen ni 	我问你	c=1 d=0.380983 t=3923
wo xi huan 	我喜欢	c=1 d=0.323033 t=3923
wo xia ci 	我下次	c=1 d=0.585669 t=3923
wo xian 	我先	c=1 d=0.600496 t=3923
wo xian qu 	我先去	c=1 d=1 t=3644
wo xian zai 	我现在	c=2 d=0.516851 t=3923
wo xiang 	我想	c=2 d=0.488359 t=3923
wo xiang huan shou ji 	我想换手机	c=1 d=0.00200924 t=3923
wo xiang rang 	我想让	c=1 d=0.414783 t=3923
wo xiang zhe 	我想着	c=1 d=0.865022 t=3923
wo xie 	我写	c=0 d=0.0501576 t=3923
wo xie de 	我写的	c=1 d=0.609571 t=3923
wo xie sha 	我写啥	c=1 d=0.50409 t=3923
wo xing 	我行	c=0 d=0.0444858 t=3923
wo xing li 	我行李	c=1 d=0.447088 t=3923
wo xu yao 	我需要	c=1 d=0.557106 t=3923
wo yao 	我要	c=2 d=0.0131336 t=3923
wo yao ba ta 	我要把它	c=1 d=0.131994 t=3923
wo ye 	我也	c=2 d=0.150318 t=3923
wo yi jing 	我已经	c=1 d=0.597501 t=3923
wo yi zhi 	我一直	c=1 d=0.00697795 t=3923
wo you 	我有	c=0 d=0.1 t=3685
wo you da suan 	我有打算	c=1 d=1 t=3686
wo yuan ben 	我原本	c=1 d=0.778801 t=3923
wo za 	我咋	c=0 d=0.00101022 t=3923
wo za yao 	我咋要	c=1 d=0.0101529 t=3923
wo zai 	我在	c=1 d=0.362402 t=3923
wo zai lai 	我再来	c=1 d=0.970446 t=3923
wo zai pao 	我在跑	c=1 d=0.264477 t=3923
wo zhe li 	我这里	c=5 d=0.535135 t=3923
wo zhe ye 	我这也	c=1 d=1 t=3751
wo zhi jie 	我直接	c=1 d=3.07436e-07 t=3923
wo zhi xiang 	我只想	c=1 d=0.25924 t=3923
wo zhuan fa 	我转发	c=1 d=0.683861 t=3923
wo zi ji 	我自己	c=1 d=0.00377257 t=3923
wu 	五	c=1 d=6.14421e-06 t=3923
wu 	勿	c=1 d=1 t=279
wu 	吴	c=1 d=0.362402 t=3923
wu 	无	c=2 d=0.00414183 t=3923
wu fa 	无法	c=4 d=1.47134 t=3923
wu fen zhong 	五分钟	c=1 d=1 t=3766
wu guan 	无关	c=1 d=0.0253494 t=3923
wu li 	物理	c=1 d=0.0141931 t=3923
wu liao 	无聊	c=3 d=0.650097 t=3923
wu liu 	物流	c=1 d=0.535261 t=3923
wu men kan 	无门槛	c=1 d=0.0343896 t=3923
wu ran 	污染	c=1 d=0.00771183 t=3923
wu shi 	无事	c=0 d=1.75127e-05 t=3923
wu shi fa sheng 	无事发生	c=1 d=0.000176005 t=3923
wu wei 	无为	c=1 d=5.40917e-07 t=3923
wu xiao 	无效	c=1 d=0.767206 t=3923
wu xu 	无需	c=3 d=0.923116 t=3923
wu zhi 	物质	c=1 d=0.18452 t=3923
xi 	系	c=2 d=1.4835 t=3923
xi guan 	习惯	c=1 d=0.499074 t=3923
xi huan 	喜欢	c=2 d=0.955997 t=3923
xi tong 	系统	c=2 d=0.351059 t=3923
xi wan zao 	洗完澡	c=1 d=0.287941 t=3923
xi yang ji 	吸氧机	c=1 d=0.396531 t=3923
xi zao 	洗澡	c=1 d=0.287941 t=3923
xia 	下	c=3 d=0.980329 t=3923
xia ba 	下巴	c=1 d=0.486752 t=3923
xia ban 	下班	c=2 d=0.711934 t=3923
xia biao 	下表	c=1 d=0.120633 t=3923
xia ci 	下次	c=1 d=0.337706 t=3923
xia ji er 	瞎鸡儿	c=1 d=0.423162 t=3923
xia mian 	下面	c=2 d=0.97531 t=3923
xia qu 	下去	c=1 d=0.0313486 t=3923
xia wu 	下午	c=4 d=0.0264301 t=3923
xia yi ge 	下一个	c=2 d=0.214381 t=3923
xia yu 	下雨	c=1 d=0.0246002 t=3923
xia zai 	下载	c=9 d=1.68742 t=3923
xia zhou 	下周	c=0 d=0.0100761 t=3923
xia zhou er 	下周二	c=1 d=0.101266 t=3923
xian 	先	c=3 d=0.803782 t=3923
xian gei 	先给	c=1 d=4.48474e-08 t=3923
xian kan 	先看	c=2 d=0.00268531 t=3923
xian ren 	先人	c=1 d=0.332871 t=3923
xian shang 	线上	c=2 d=0.0855432 t=3923
xian shi 	显示	c=2 d=2.492e-05 t=3923
xian yu 	先于	c=1 d=0.232236 t=3923
xian yu 	咸鱼	c=1 d=1 t=3695
xian yu 	闲鱼	c=1 d=0.301194 t=3923
xian zai 	现在	c=17 d=0.5191 t=3923
xian zai shi 	现在是	c=1 d=6.85865e-06 t=3923
xian zhi 	限制	c=2 d=0.63766 t=3923
xiang 	像	c=2 d=0.67368 t=3923
xiang 	想	c=2 d=0.665741 t=3923
xiang 	项	c=0 d=3.30468e-05 t=3923
xiang 	香	c=0 d=0.000316691 t=3923
xiang ban fa 	想办法	c=1 d=1.84614e-07 t=3923
xiang deng 	相等	c=1 d=0.0466538 t=3923
xiang guan 	相关	c=1 d=0.197899 t=3923
xiang huan shou ji 	想换手机	c=0 d=0.000199922 t=3923
xiang mu 	项目	c=2 d=0.610282 t=3923
xiang ping bi 	想屏蔽	c=1 d=0.286505 t=3923
xiang shi 	像是	c=0 d=0.0786628 t=3923
xiang shi de 	像是的	c=1 d=0.790571 t=3923
xiang tu 	想吐	c=1 d=0.0284388 t=3923
xiang xi 	详细	c=1 d=0.860708 t=3923
xiao 	小	c=2 d=0.000144428 t=3923
xiao fei 	消费	c=1 d=0.0780824 t=3923
xiao fei le 	消费了	c=1 d=5.05567e-06 t=3923
xiao fei zhe 	消费者	c=0 d=6.08308e-07 t=3923
xiao gong si 	小公司	c=1 d=0.000420107 t=3923
xiao guo 	效果	c=2 d=0.798516 t=3923
xiao hao 	消耗	c=1 d=0.158817 t=3923
xiao he 	小鹤	c=1 d=0.744532 t=3923
xiao mu biao 	小目标	c=1 d=0.235746 t=3923
xiao pan 	小潘	c=1 d=1.77804e-06 t=3923
xiao shi 	小时	c=0 d=0.0131336 t=3923
xiao shi 	消失	c=1 d=0.0584257 t=3923
xiao si 	笑死	c=2 d=0.336216 t=3923
xiao tu biao 	小图标	c=1 d=0.000575656 t=3923
xiao xi 	消息	c=18 d=1.3747 t=3923
xiao xie 	小写	c=5 d=0.269625 t=3923
xiao xie zi mu 	小写字母	c=2 d=0.107182 t=3923
xiao xin 	小心	c=1 d=0.932394 t=3923
xiao ying 	小莹	c=1 d=4.65492e-05 t=3923
xie 	写	c=2 d=0.612744 t=3923
xie bu hao 	写不好	c=1 d=0.137381 t=3923
xie cheng 	携程	c=1 d=0.00108711 t=3923
xie de 	写的	c=1 d=0.000539429 t=3923
xie fa 	写法	c=1 d=0.00647375 t=3923
xie hui 	写回	c=1 d=0.329559 t=3923
xie kuai diao 	写快掉	c=1 d=0.128735 t=3923
xie le 	谢了	c=0 d=0.1 t=3708
xie qi lai 	写起来	c=1 d=7.35721e-08 t=3923
xie ru 	写入	c=1 d=0.932394 t=3923
xie wan 	写完	c=1 d=0.116484 t=3923
xie xie ni 	谢谢你	c=1 d=0.66365 t=3923
xie yi 	协议	c=2 d=5.98765e-05 t=3923
xie yi bu fen 	写一部分	c=1 d=0.100761 t=3923
xie zai 	写在	c=1 d=1.45198e-05 t=3923
xie zai 	卸载	c=2 d=0.231933 t=3923
xin 	心	c=0 d=0.0143704 t=3923
xin 	新	c=2 d=0.971376 t=3923
xin 	欣	c=1 d=0.000173384 t=3923
xin hao 	信号	c=1 d=0.00114769 t=3923
xin hao 	新号	c=2 d=0.00301285 t=3923
xin le 	信了	c=1 d=0.00379148 t=3923
xin shang 	欣赏	c=1 d=0.26982 t=3923
xin xi 	信息	c=12 d=0.857701 t=3923
xin yong hu 	新用户	c=1 d=0.0102549 t=3923
xin zeng 	新增	c=1 d=0.174645 t=3923
xing 	形	c=1 d=0.99005 t=3923
xing bu xing 	行不行	c=2 d=0.25541 t=3923
xing qi 	星期	c=1 d=0.164474 t=3923
xing wei 	行为	c=1 d=0.025223 t=3923
xiu 	修	c=5 d=0.0246114 t=3923
xiu fu 	修复	c=17 d=1.17465 t=3923
xiu fu le 	修复了	c=1 d=1.80491e-06 t=3923
xiu fu le ma 	修复了吗	c=1 d=2.95381e-07 t=3923
xiu fu zhong 	修复中	c=1 d=3.79277e-07 t=3923
xiu gai 	修改	c=3 d=0.0255186 t=3923
xiu hao le 	修好了	c=1 d=0.394554 t=3923
xiu wan 	修完	c=2 d=1.07397e-07 t=3923
xiu yi bo 	修一波	c=1 d=0.00110269 t=3923
xiu zheng 	修正	c=1 d=3.70807e-06 t=3923
xu 	徐	c=1 d=0.141564 t=3923
xu duo 	许多	c=1 d=5.65718e-05 t=3923
xu ni 	虚拟	c=1 d=0.0151463 t=3923
xu qiu 	需求	c=5 d=0.0193374 t=3923
xu yao 	需要	c=13 d=0.540641 t=3923
xu yao ni 	需要你	c=1 d=0.625002 t=3923
xu ye 	徐业	c=1 d=1.60468e-05 t=3923
xuan 	选	c=0 d=0.00564161 t=3923
xuan ding 	选定	c=1 d=0.107528 t=3923
xuan xiang 	选项	c=1 d=0.025223 t=3923
xuan ze 	选择	c=2 d=0.0724398 t=3923
xuan ze qi 	选择器	c=1 d=0.0389686 t=3923
xue 	学	c=0 d=0.066034 t=3923
xue 	雪	c=1 d=4.4279e-05 t=3923
xue bu hui 	学不会	c=1 d=0.66365 t=3923
xue dao le 	学到了	c=1 d=0.321422 t=3923
xue dui le 	学对了	c=1 d=0.319819 t=3923
xue xi 	学习	c=1 d=0.219808 t=3923
xue zhuan 	血赚	c=1 d=0.367879 t=3923
xun huan 	循环	c=0 d=7.98788e-06 t=3923
xun lian 	训练	c=1 d=0.873716 t=3923
ya 	呀	c=18 d=2.2944 t=3923
ya dian 	鸭店	c=1 d=0.0930145 t=3923
ya li 	压力	c=2 d=0.104874 t=3923
ya yi 	压抑	c=0 d=0.0479505 t=3923
ya zi 	鸭子	c=2 d=0.199381 t=3923
yan jiang 	演讲	c=1 d=1 t=3720
yan jie 	眼界	c=1 d=0.20089 t=3923
yan jiu 	研究	c=2 d=1.07897 t=3923
yan se 	颜色	c=0 d=0.00123389 t=3923
yan shou 	验收	c=1 d=3.02859e-07 t=3923
yan shuo 	言说	c=0 d=0.000111936 t=3923
yan zheng 	验证	c=1 d=0.228779 t=3923
yang 	养	c=0 d=8.98306e-05 t=3923
yang 	样	c=1 d=0.00670441 t=3923
yang hao 	养号	c=14 d=0.0688185 t=3923
yang hao 	养好	c=1 d=0.000898306 t=3923
yang hao de 	养号的	c=1 d=0.000902809 t=3923
yang huo 	养活	c=1 d=3.44013e-06 t=3923
yang lao 	养老	c=1 d=0.410656 t=3923
yang li 	样例	c=1 d=8.43952e-05 t=3923
yang shi 	样式	c=2 d=0.0616424 t=3923
yang yao shu ju xiu fu 	样要数据修复	c=1 d=3.60779e-07 t=3923
yang zi 	样子	c=3 d=0.819774 t=3923
yao 	要	c=15 d=1.61144 t=3923
yao ba 	要把	c=1 d=0.285076 t=3923
yao bu 	要不	c=3 d=0.203574 t=3923
yao bu yao 	要不要	c=1 d=0.70822 t=3923
yao chuan 	要传	c=1 d=0.00344787 t=3923
yao dao 	要到	c=1 d=0.00181803 t=3923
yao dao ji 	妖刀姬	c=1 d=0.0330412 t=3923
yao kai 	要开	c=1 d=1 t=263
yao kan 	要看	c=2 d=0.0377192 t=3923
yao lai 	要来	c=1 d=1 t=3651
yao le 	要了	c=0 d=0.0571209 t=3923
yao le wo 	要了我	c=1 d=0.574072 t=3923
yao qian 	要钱	c=1 d=0.116484 t=3923
yao rang 	要让	c=1 d=8.6323e-06 t=3923
yao sha 	要啥	c=1 d=0.486752 t=3923
yao shang 	要上	c=1 d=0.00135358 t=3923
yao shi 	要是	c=2 d=0.30638 t=3923
yao shi yi ge ren 	要是一个人	c=1 d=0.486752 t=3923
yao tie ta 	要贴它	c=1 d=1 t=3749
yao wo 	要我	c=2 d=0.465544 t=3923
yao you 	要有	c=1 d=0.261846 t=3923
ye 	也	c=7 d=0.798516 t=3923
ye 	页	c=0 d=0.000433948 t=3923
ye da xiao 	页大小	c=1 d=0.00436124 t=3923
ye de 	也得	c=1 d=0.00887071 t=3923
ye dei 	也得	c=1 d=0.798516 t=3923
ye fa le 	也发了	c=1 d=0.00225411 t=3923
ye gan 	也敢	c=0 d=0.00599047 t=3923
ye gan zhuang 	也敢装	c=1 d=0.060205 t=3923
ye gei 	也给	c=1 d=1.9999e-07 t=3923
ye gua 	也挂	c=1 d=1.10307e-07 t=3923
ye jiu 	也就	c=1 d=0.355226 t=3923
ye ke yi 	也可以	c=1 d=0.199888 t=3923
ye mei 	也没	c=0 d=0.0060205 t=3923
ye mei shi 	也没事	c=1 d=5.50513e-08 t=3923
ye mei ti shi 	也没提示	c=1 d=0.0605068 t=3923
ye mei you 	也没有	c=1 d=0.055299 t=3923
ye mian 	页面	c=2 d=0.715338 t=3923
ye shi 	也是	c=7 d=1.87247 t=3923
ye shu 	页数	c=0 d=0.00043831 t=3923
ye suan 	也算	c=1 d=0.606531 t=3923
ye ting 	叶挺	c=0 d=0.0246597 t=3923
ye ting hui 	叶挺会	c=1 d=0.247833 t=3923
ye wu 	业务	c=3 d=0.756781 t=3923
ye xiang 	也想	c=1 d=0.000103597 t=3923
ye xing 	也行	c=1 d=0.00100779 t=3923
ye yi yang 	也一样	c=1 d=0.153355 t=3923
ye you 	也有	c=1 d=0.00279479 t=3923
yi 	一	c=1 d=0.204948 t=3923
yi 	以	c=1 d=0.759572 t=3923
yi 	已	c=1 d=6.49271e-08 t=3923
yi ban 	一般	c=3 d=0.0436751 t=3923
yi bei 	已被	c=1 d=0.904837 t=3923
yi bi 	一笔	c=1 d=0.369723 t=3923
yi bo 	一波	c=5 d=1.80555 t=3923
yi bu fen 	一部分	c=0 d=0.0100259 t=3923
yi chu 	移除	c=1 d=0.0110536 t=3923
yi ci 	一次	c=8 d=0.163353 t=3923
yi cun zai 	已存在	c=0 d=0.00174224 t=3923
yi da 	一大	c=0 d=0.0261846 t=3923
yi da pi 	一大批	c=1 d=0.263158 t=3923
yi dian 	一点	c=3 d=0.937067 t=3923
yi dui 	一堆	c=1 d=0.120032 t=3923
yi dun 	一顿	c=1 d=0.0196437 t=3923
yi fa 	已发	c=1 d=0.0239928 t=3923
yi fen 	一份	c=1 d=0.117655 t=3923
yi ge 	一个	c=25 d=2.72215 t=3923
yi ge ren 	一个人	c=0 d=0.0484325 t=3923
yi ge ya 	一个呀	c=1 d=0.106992 t=3923
yi ge yue 	一个月	c=1 d=0.00511796 t=3923
yi hui er 	一会儿	c=1 d=0.704688 t=3923
yi jia 	一加	c=1 d=0.0129068 t=3923
yi jing 	已经	c=11 d=1.52362 t=3923
yi ju 	一句	c=0 d=0.0690734 t=3923
yi kuai 	一块	c=1 d=0.018968 t=3923
yi lai 	依赖	c=2 d=0.571976 t=3923
yi mian 	一面	c=2 d=0.164995 t=3923
yi miao 	疫苗	c=2 d=0.251579 t=3923
yi nian 	一年	c=1 d=0.00606634 t=3923
yi qian 	以前	c=7 d=0.532634 t=3923
yi qie 	一切	c=1 d=0.0652193 t=3923
yi qun 	一群	c=1 d=0.0319048 t=3923
yi ran 	依然	c=2 d=4.7884e-06 t=3923
yi shang 	已上	c=1 d=0.246597 t=3923
yi sheng 	一生	c=1 d=0.203926 t=3923
yi shuo 	一说	c=0 d=0.0522046 t=3923
yi si 	意思	c=1 d=0.0178634 t=3923
yi tian 	一天	c=2 d=0.0968105 t=3923
yi tian zui duo 	一天最多	c=1 d=5.74365e-07 t=3923
yi tiao 	一条	c=4 d=0.980199 t=3923
yi wan 	一碗	c=1 d=1 t=3703
yi wei 	一位	c=1 d=0.923116 t=3923
yi wei 	以为	c=2 d=0.789718 t=3923
yi xia 	一下	c=29 d=3.11533 t=3923
yi xian 	一线	c=1 d=0.752014 t=3923
yi xiang 	一项	c=0 d=0.099005 t=3923
yi xiang ting 	一项听	c=1 d=0.995012 t=3923
yi xiao shi 	一小时	c=1 d=2.42422e-06 t=3923
yi xie 	一些	c=1 d=0.000107081 t=3923
yi xiu fu 	已修复	c=1 d=0.985112 t=3923
yi xuan 	已选	c=1 d=0.0301974 t=3923
yi yang 	一样	c=6 d=2.71936 t=3923
yi zhang 	一张	c=0 d=0.1 t=3687
yi zhi 	一直	c=5 d=0.558359 t=3923
yi zhi 	一致	c=2 d=0.125864 t=3923
yi zhi you wen ti 	一直有问题	c=1 d=0.790571 t=3923
yi zhou 	一周	c=1 d=0.481909 t=3923
yin 	阴	c=0 d=0.0532592 t=3923
yin 	音	c=1 d=0.0475963 t=3923
yin dao 	引导	c=1 d=0.0238732 t=3923
yin hang 	银行	c=1 d=0.650509 t=3923
yin ni 	印尼	c=1 d=0.00249118 t=3923
yin pin 	音频	c=1 d=0.0742736 t=3923
yin xing 	音型	c=1 d=0.980199 t=3923
yin yuan 	音源	c=3 d=1.09572 t=3923
yin yue 	音乐	c=2 d=1.07858 t=3923
ying gai 	应该	c=3 d=0.0792617 t=3923
ying jian 	硬件	c=1 d=0.634448 t=3923
ying wu 	鹦鹉	c=1 d=0.000144823 t=3923
ying xiang 	影响	c=1 d=0.227638 t=3923
ying yong 	应用	c=1 d=0.13068 t=3923
yo xi 	哟西	c=1 d=0.0280154 t=3923
yong 	勇	c=1 d=0.000854371 t=3923
yong 	用	c=6 d=1.31969 t=3923
yong de 	用的	c=0 d=5.06876e-08 t=3923
yong guo 	用过	c=1 d=0.0972957 t=3923
yong hu 	用户	c=3 d=2.04464 t=3923
yong hu hua xiang 	用户画像	c=1 d=0.00748391 t=3923
yong jiu 	永久	c=2 d=0.0102884 t=3923
yong lai 	用来	c=2 d=1.57744 t=3923
yong le 	用了	c=1 d=0.551563 t=3923
yong meng 	勇猛	c=1 d=0.822835 t=3923
yong shang 	用上	c=1 d=1 t=3797
yong zai 	用在	c=1 d=0.161218 t=3923
yong zhe ge 	用这个	c=1 d=0.090718 t=3923
you 	又	c=2 d=0.386741 t=3923
you 	有	c=20 d=3.72075 t=3923
you 	游	c=0 d=0.00136366 t=3923
you dian 	有点	c=5 d=1.91867 t=3923
you dian kai 	有点开	c=1 d=1 t=3679
you dian man 	有点慢	c=2 d=0.683861 t=3923
you er yuan 	幼儿园	c=1 d=1 t=3643
you ge 	有个	c=3 d=0.212299 t=3923
you guan 	油管	c=2 d=0.0154662 t=3923
you guo 	有过	c=1 d=0.000391706 t=3923
you hao 	有号	c=1 d=0.00814786 t=3923
you hua 	优化	c=4 d=0.13122 t=3923
you hui 	优惠	c=0 d=7.58548e-07 t=3923
you ji lu 	有记录	c=1 d=0.677057 t=3923
you kong 	有空	c=1 d=0.292293 t=3923
you kuang 	有矿	c=1 d=0.0884781 t=3923
you le 	有了	c=1 d=0.0400517 t=3923
you le ba 	有了吧	c=1 d=0.402524 t=3923
you ma 	有吗	c=1 d=3.04377e-07 t=3923
you mao bing 	有毛病	c=1 d=0.571209 t=3923
you me 	有么	c=0 d=0.0380983 t=3923
you me you 	有么有	c=2 d=0.382893 t=3923
you mei you 	有没有	c=3 d=3.18126e-06 t=3923
you pao 	有跑	c=1 d=1.81396e-06 t=3923
you qi 	尤其	c=1 d=7.4684e-08 t=3923
you qian ren 	有钱人	c=1 d=0.186374 t=3923
you qu 	有趣	c=1 d=0.205975 t=3923
you ren 	有人	c=2 d=0.810584 t=3923
you sha 	有啥	c=1 d=0.054204 t=3923
you sheng zhi nian 	有生之年	c=1 d=0.282239 t=3923
you shu ju 	又数据	c=1 d=4.45085e-07 t=3923
you wei 	有位	c=1 d=0.591555 t=3923
you wen ti 	有问题	c=0 d=0.0786628 t=3923
you xi 	游戏	c=7 d=0.289195 t=3923
you xi dang 	游戏党	c=1 d=0.0117371 t=3923
you xian 	优先	c=2 d=4.57276e-07 t=3923
you xiang 	邮箱	c=1 d=0.219808 t=3923
you xiao 	有效	c=3 d=7.25808e-07 t=3923
you xie 	有些	c=1 d=7.21153e-08 t=3923
you xu duo 	有许多	c=1 d=0.204948 t=3923
you yan se 	有颜色	c=1 d=0.0124007 t=3923
you yi ge 	有一个	c=1 d=0.66365 t=3923
you yong 	有用	c=1 d=0.162026 t=3923
you you hui 	有优惠	c=1 d=3.8594e-06 t=3923
you yu 	犹豫	c=1 d=1 t=262
you zuo 	有做	c=1 d=0.0015415 t=3923
yu 	与	c=1 d=1 t=3800
yu chua xiang 	与欻想	c=1 d=0.017249 t=3923
yu dao 	遇到	c=1 d=0.261846 t=3923
yu guang 	余光	c=1 d=1 t=3717
yu jia zai 	预加载	c=1 d=0.00336274 t=3923
yu ming 	域名	c=1 d=0.000720907 t=3923
yu mu 	羽木	c=1 d=0.207008 t=3923
yu shou 	预售	c=1 d=0.514274 t=3923
yu yan 	语言	c=2 d=0.0426384 t=3923
yu yin 	语音	c=8 d=1.56718 t=3923
yu yue 	预约	c=0 d=0.000814786 t=3923
yuan 	原	c=1 d=0.465334 t=3923
yuan 	源	c=1 d=0.0376283 t=3923
yuan ben 	原本	c=0 d=0.0774916 t=3923
yuan cheng 	远程	c=1 d=0.0689068 t=3923
yuan dan 	元旦	c=1 d=0.000163287 t=3923
yuan jia 	原价	c=1 d=0.0106202 t=3923
yuan shi 	原始	c=1 d=0.00644146 t=3923
yuan wen 	原文	c=1 d=0.0297478 t=3923
yuan yang 	原样	c=1 d=0.891366 t=3923
yuan ze 	原则	c=1 d=8.1086e-05 t=3923
yue 	月	c=1 d=0.163654 t=3923
yue 	越	c=0 d=0.0286505 t=3923
yue da 	越大	c=0 d=0.0286505 t=3923
yue ge 	越哥	c=3 d=0.192374 t=3923
yue zhuang yue da 	越装越大	c=1 d=0.287941 t=3923
yue zong 	越总	c=8 d=5.21752 t=3923
yun 	云	c=0 d=4.18083e-07 t=3923
yun 	晕	c=4 d=1.96152 t=3923
yun dong 	运动	c=1 d=0.0144798 t=3923
yun gui 	云贵	c=0 d=0.0256661 t=3923
yun gui gao yuan 	云贵高原	c=1 d=0.257947 t=3923
yun shou ji 	云手机	c=2 d=8.70823e-06 t=3923
yun xing shi 	运行时	c=2 d=0.71445 t=3923
yun xu 	允许	c=2 d=0.0817493 t=3923
yun ying 	运营	c=1 d=7.5227e-05 t=3923
za 	咋	c=4 d=0.294289 t=3923
za ban 	咋办	c=1 d=0.895834 t=3923
za chu li 	咋处理	c=1 d=0.25924 t=3923
za gao 	咋搞	c=2 d=0.13701 t=3923
za guo 	咋过	c=1 d=0.000164106 t=3923
za huan 	咋换	c=1 d=0.00208081 t=3923
za jiu 	咋就	c=1 d=0.548812 t=3923
za la 	咋啦	c=1 d=0.000750561 t=3923
za la ya 	咋啦呀	c=1 d=0.000685748 t=3923
za lai 	咋来	c=1 d=0.0230521 t=3923
za le 	咋了	c=1 d=1 t=274
za liang 	咋两	c=1 d=0.120032 t=3923
za liang 	咱俩	c=1 d=0.120633 t=3923
za men 	咱们	c=1 d=0.10383 t=3923
za pei 	咋配	c=1 d=1 t=3730
za qu 	咋取	c=1 d=0.408608 t=3923
za yang 	咋样	c=2 d=0.811552 t=3923
za yang le 	咋样了	c=1 d=0.501576 t=3923
za zou 	咋走	c=1 d=0.000238772 t=3923
zai 	再	c=12 d=1.05659 t=3923
zai 	在	c=15 d=1.7899 t=3923
zai bu 	再不	c=0 d=0.0554327 t=3923
zai bu ji 	再不济	c=1 d=0.557106 t=3923
zai guan fang 	在官方	c=1 d=0.489192 t=3923
zai jia 	在家	c=2 d=0.0864593 t=3923
zai jian 	再见	c=1 d=0.0422141 t=3923
zai lai 	再来	c=2 d=0.0965605 t=3923
zai lian xi 	在联系	c=1 d=0.67032 t=3923
zai na li 	在哪里	c=1 d=0.00106477 t=3923
zai pao 	在跑	c=2 d=0.0152231 t=3923
zai qie yi xia 	再切一下	c=1 d=0.0263839 t=3923
zai qu 	再去	c=1 d=0.463013 t=3923
zai ru 	载入	c=1 d=0.323033 t=3923
zai shang 	再上	c=1 d=0.000930303 t=3923
zai wai mian 	在外面	c=1 d=0.519442 t=3923
zai wo 	在我	c=0 d=1.4962e-06 t=3923
zai wo zhe bian 	在我这边	c=1 d=1.5037e-05 t=3923
ze 	则	c=1 d=0.000340532 t=3923
zen me 	怎么	c=1 d=0.229925 t=3923
zen me shuo 	怎么说	c=1 d=0.150318 t=3923
zhai 	窄	c=1 d=0.00257991 t=3923
zhai yao 	摘要	c=2 d=0.0672055 t=3923
zhan 	站	c=1 d=0.0291588 t=3923
zhan shi 	展示	c=1 d=0.755784 t=3923
zhan zai 	站在	c=1 d=0.238115 t=3923
zhang 	张	c=0 d=7.73311e-07 t=3923
zhang hao 	帐号	c=0 d=5.65718e-06 t=3923
zhang hu 	账户	c=1 d=2.46086e-06 t=3923
zhang ji xing 	长记性	c=1 d=0.000567086 t=3923
zhang le 	涨了	c=1 d=8.78394e-05 t=3923
zhang wo 	掌握	c=0 d=0.00658748 t=3923
zhang wo zhong 	掌握中	c=1 d=0.066205 t=3923
zhao 	找	c=5 d=0.414195 t=3923
